;WAYN;Wayne
;WEXF;Wexford
MN;;MINNESOTA
;AITK;Aitkin
;ANOK;Anoka
;BECK;Becker
;BELT;Beltrami
;BIGS;Big Stone
;BLUE;Blue Earth
;BNTN;Benton
;BRWN;Brown
;CARL;Carlton
;CARV;Carver
;CASS;Cass
;CHIP;Chippewa
;CHIS;Chisago
;CLAY;Clay
;CLEA;Clearwater
;COOK;Cook
;COTT;Cottonwood
;CROW;Crow Wing
;DAKO;Dakota
;DGLS;Douglas
;DODG;Dodge
;FARI;Faribault
;FILL;Fillmore
;FREE;Freeborn
;GOOD;Goodhue
;GRAN;Grant
;HENN;Hennepin
;HOUS;Houston
;HUBB;Hubbard
;ISAN;Isanti
;ITAS;Itasca
;JKSN;Jackson
;KANA;Kanabec
;KAND;Kandiyohi
;KITT;Kittson
;KOOC;Koochiching
;LACQ;Lac qui Parle
;LAKE;Lake
;LESU;Le Sueur
;LINC;Lincoln
;LWOO;Lake of the Woods
;LYON;Lyon
;MAHN;Mahnomen
;MART;Martin
;MCLE;McLeod
;MEEK;Meeker
;MILL;Mille Lacs
;MORR;Morrison
;MOWE;Mower
;MRSH;Marshall
;MURR;Murray
;NICO;Nicollet
;NOBL;Nobles
;NORM;Norman
;OLMS;Olmsted
;OTTE;Otter Tail
;PENN;Pennington
;PINE;Pine
;PIPE;Pipestone
;POLK;Polk
;POPE;Pope
;REDL;Red Lake
;REDW;Redwood
;RENV;Renville
;RICE;Rice
;RMSY;Ramsey
;ROCK;Rock
;ROSE;Roseau
;SCTT;Scott
;SHER;Sherburne
;SIBL;Sibley
;SLOU;Saint Louis
;STEA;Stearns
;STEE;Steele
;STEV;Stevens
;SWIF;Swift
;TODD;Todd
;TRAV;Traverse
;WABA;Wabasha
;WADN;Wadena
;WASH;Washington
;WATO;Watonwan
;WILK;Wilkin
;WINO;Winona
;WRIG;Wright
;WSCA;Waseca
;YELL;Yellow Medicine
MO;;MISSOURI
;ADAI;Adair
;ANDR;Andrew
;ATCH;Atchison
;AUDR;Audrain
;BARR;Barry
;BATE;Bates
;BNTN;Benton
;BOLL;Bollinger
;BOON;Boone
;BRTO;Barton
;BUCH;Buchanan
;BUTL;Butler
;CALL;Callaway
;CAPE;Cape Girardeau
;CART;Carter
;CASS;Cass
;CEDA;Cedar
;CHAR;Chariton
;CHRI;Christian
;CLAY;Clay
;CLDW;Caldwell
;CLIN;Clinton
;CLRK;Clark
;CMDN;Camden
;COLE;Cole
;COOP;Cooper
;CRAW;Crawford
;CROL;Carroll
;DADE;Dade
;DAVI;Daviess
;DENT;Dent
;DGLS;Douglas
;DKLB;De Kalb
;DLLS;Dallas
;DUNK;Dunklin
;FRNK;Franklin
;GASC;Gasconade
;GNTY;Gentry
;GREE;Greene
;GRUN;Grundy
;HICK;Hickory
;HNRY;Henry
;HOLT;Holt
;HOWA;Howard
;HOWE;Howell
;HRSN;Harrison
;IRON;Iron
;JASP;Jasper
;JEFF;Jefferson
;JKSN;Jackson
;JOHN;Johnson
;KNOX;Knox
;LACL;Laclede
;LAFA;Lafayette
;LAWR;Lawrence
;LEWI;Lewis
;LINC;Lincoln
;LINN;Linn
;LIVI;Livingston
;MACO;Macon
;MARI;Marion
;MCDO;McDonald
;MDSN;Madison
;MERC;Mercer
;MGMY;Montgomery
;MILL;Miller
;MISS;Mississippi
;MNRO;Monroe
;MONI;Moniteau
;MORG;Morgan
;MRES;Maries
;NEWM;New Madrid
;NEWT;Newton
;NODA;Nodaway
;OREG;Oregon
;OSAG;Osage
;OZAR;Ozark
;PEMI;Pemiscot
;PERR;Perry
;PETT;Pettis
;PHEL;Phelps
;PIKE;Pike
;PLAT;Platte
;POLK;Polk
;PULA;Pulaski
;PUTN;Putnam
;RALL;Ralls
;RAND;Randolph
;RAY; Ray
;REYN;Reynolds
;RIPL;Ripley
;SALI;Saline
;SCHA;Saint Charles
;SCLR;Saint Clair
;SCTL;Scotland
;SCTT;Scott
;SFRA;Saint Francois
;SGEN;Ste. Genevieve
;SHAN;Shannon
;SHEL;Shelby
;SHUY;Schuyler
;SLCY;Saint Louis City
;SLOU;Saint Louis
;STDD;Stoddard
;STON;Stone
;SULL;Sullivan
;TANE;Taney
;TEXA;Texas
;VERN;Vernon
;WASH;Washington
;WAYN;Wayne
;WEBS;Webster
;WORT;Worth
;WRIG;Wright
;WRRN;Warren
MS;;MISSISSIPPI
;ADMS;Adams
;ALCO;Alcorn
;AMIT;Amite
;ATTA;Attala
;BNTN;Benton
;BOLI;Bolivar
;CHIC;Chickasaw
;CHOC;Choctaw
;CHOU;Calhoun
;CLAI;Claiborne
;CLAY;Clay
;CLRK;Clarke
;COAH;Coahoma
;COPI;Copiah
;COVI;Covington
;CROL;Carroll
;DESO;De Soto
;FORR;Forrest
;FRNK;Franklin
;GEOR;George
;GREE;Greene
;GREN;Grenada
;HANC;Hancock
;HIND;Hinds
;HOLM;Holmes
;HRSN;Harrison
;HUMP;Humphreys
;ISSA;Issaquena
;ITAW;Itawamba
;JASP;Jasper
;JDAV;Jefferson Davis
;JEFF;Jefferson
;JKSN;Jackson
;JONE;Jones
;KEMP;Kemper
;LAFA;Lafayette
;LAMA;Lamar
;LAUD;Lauderdale
;LAWR;Lawrence
;LEAK;Leake
;LEE;Lee
;LEFL;Leflore
;LINC;Lincoln
;LOWN;Lowndes
;MARI;Marion
;MDSN;Madison
;MGMY;Montgomery
;MNRO;Monroe
;MRSH;Marshall
;NESH;Neshoba
;NEWT;Newton
;NOXU;Noxubee
;OKTI;Oktibbeha
;PANO;Panola
;PERR;Perry
;PIKE;Pike
;PRIV;Pearl River
;PTOC;Pontotoc
;PTSS;Prentiss
;QUIT;Quitman
;RANK;Rankin
;SCTT;Scott
;SHAR;Sharkey
;SIMP;Simpson
;SMIT;Smith
;STON;Stone
;SUNF;Sunflower
;TALL;Tallahatchie
;TATE;Tate
;TIPP;Tippah
;TISH;Tishomingo
;TUNI;Tunica
;UNIO;Union
;WALT;Walthall
;WASH;Washington
;WAYN;Wayne
;WEBS;Webster
;WINS;Winston
;WKSN;Wilkinson
;WRRN;Warren
;YALO;Yalobusha
;YZOO;Yazoo
MT;;MONTANA
;BEAV;Beaverhead
;BIGH;Big Horn
;BLAI;Blaine
;BROA;Broadwater
;CARB;Carbon
;CART;Carter
;CASC;Cascade
;CHOU;Chouteau
;CUST;Custer
;DANI;Daniels
;DAWS;Dawson
;DEER;Deer Lodge
;FALL;Fallon
;FERG;Fergus
;FLAT;Flathead
;GALL;Gallatin
;GARF;Garfield
;GLAC;Glacier
;GOLD;Golden Valley
;GRAN;Granite
;HILL;Hill
;JEFF;Jefferson
;JUDI;Judith Basin
;LAKE;Lake
;LEWI;Lewis and Clark
;LIBE;Liberty
;LINC;Lincoln
;MCON;McCone
;MDSN;Madison
;MEAG;Meagher
;MINE;Mineral
;MISS;Missoula
;MUSS;Musselshell
;PARK;Park
;PETR;Petroleum
;PHIL;Phillips
;POND;Pondera
;POWD;Powder River
;POWE;Powell
;PRAI;Prairie
;RAVA;Ravalli
;RICH;Richland
;ROOS;Roosevelt
;ROSE;Rosebud
;SAND;Sanders
;SHRD;Sheridan
;SILV;Silver Bow
;STIL;Stillwater
;SWEE;Sweet Grass
;TETO;Teton
;TOOL;Toole
;TREA;Treasure
;VLLY;Valley
;WHEA;Wheatland
;WIBA;Wibaux
;YELL;Yellowstone
NC;;NORTH CAROLINA
;ALAM;Alamance
;ALEX;Alexander
;ALLE;Alleghany
;ANSO;Anson
;ASHE;Ashe
;AVER;Avery
;BEAU;Beaufort
;BERT;Bertie
;BLAD;Bladen
;BRUN;Brunswick
;BUNC;Buncombe
;BURK;Burke
;CABA;Cabarrus
;CART;Carteret
;CASW;Caswell
;CATA;Catawba
;CHAM;Chatham
;CHOW;Chowan
;CKEE;Cherokee
;CLAY;Clay
;CLDW;Caldwell
;CLEV;Cleveland
;CMDN;Camden
;COLU;Columbus
;CRAV;Craven
;CUMB;Cumberland
;CURR;Currituck
;DARE;Dare
;DUPL;Duplin
;DURH;Durham
;DVIE;Davie
;DVSN;Davidson
;EDGE;Edgecombe
;FORS;Forsyth
;FRNK;Franklin
;GAST;Gaston
;GATE;Gates
;GRAH;Graham
;GRAN;Granville
;GREE;Greene
;GUIL;Guilford
;HALI;Halifax
;HARN;Harnett
;HAYW;Haywood
;HEND;Henderson
;HOKE;Hoke
;HRTF;Hertford
;HYDE;Hyde
;IRED;Iredell
;JKSN;Jackson
;JOHN;Johnston
;JONE;Jones
;LEE;Lee
;LENO;Lenoir
;LINC;Lincoln
;MACO;Macon
;MART;Martin
;MCDO;McDowell
;MDSN;Madison
;MECK;Mecklenburg
;MGMY;Montgomery
;MITC;Mitchell
;MOOR;Moore
;NASH;Nash
;NEWH;New Hanover
;NHMP;Northampton
;ONSL;Onslow
;ORNG;Orange
;PAML;Pamlico
;PASQ;Pasquotank
;PEND;Pender
;PERQ;Perquimans
;PERS;Person
;PITT;Pitt
;POLK;Polk
;RAND;Randolph
;RHAM;Rockingham
;RICH;Richmond
;ROBE;Robeson
;ROWA;Rowan
;RUTH;Rutherford
;SAMP;Sampson
;SCTL;Scotland
;STAN;Stanly
;STOK;Stokes
;SURR;Surry
;SWAI;Swain
;TRAN;Transylvania
;TYRR;Tyrrell
;UNIO;Union
;VANC;Vance
;WAKE;Wake
;WASH;Washington
;WATA;Watauga
;WAYN;Wayne
;WILK;Wilkes
;WILS;Wilson
;WRRN;Warren
;YADK;Yadkin
;YANC;Yancey
ND;;NORTH DAKOTA
;ADMS;Adams
;BARN;Barnes
;BENS;Benson
;BILL;Billings
;BOTT;Bottineau
;BOWM;Bowman
;BURK;Burke
;BURL;Burleigh
;CASS;Cass
;CAVA;Cavalier
;DICK;Dickey
;DIVI;Divide
;DUNN;Dunn
;EDDY;Eddy
;EMMO;Emmons
;FOST;Foster
;GFOR;Grand Forks
;GOLD;Golden Valley
;GRAN;Grant
;GRIG;Griggs
;HETT;Hettinger
;KIDD;Kidder
;LAMO;La Moure
;LOGA;Logan
;MCIN;McIntosh
;MCKE;McKenzie
;MCLE;McLean
;MERC;Mercer
;MHEN;McHenry
;MORT;Morton
;MOUN;Mountrail
;NELS;Nelson
;OLIV;Oliver
;PEMB;Pembina
;PIER;Pierce
;RANS;Ransom
;RENV;Renville
;RICH;Richland
;RMSY;Ramsey
;ROLE;Rolette
;SARG;Sargent
;SHRD;Sheridan
;SIOU;Sioux
;SLOP;Slope
;STAR;Stark
;STEE;Steele
;STUT;Stutsman
;TOWN;Towner
;TRAI;Traill
;WALS;Walsh
;WARD;Ward
;WILL;Williams
;WLLS;Wells
NE;;NEBRASKA
;ADMS;Adams
;ANTE;Antelope
;ARTH;Arthur
;BANN;Banner
;BLAI;Blaine
;BOON;Boone
;BOXB;Box Butte
;BOYD;Boyd
;BRWN;Brown
;BUFF;Buffalo
;BURT;Burt
;BUTL;Butler
;CASS;Cass
;CEDA;Cedar
;CHAS;Chase
;CHER;Cherry
;CHEY;Cheyenne
;CLAY;Clay
;COLF;Colfax
;CUMI;Cuming
;CUST;Custer
;DAKO;Dakota
;DAWE;Dawes
;DAWS;Dawson
;DEUE;Deuel
;DGLS;Douglas
;DIXO;Dixon
;DODG;Dodge
;DUND;Dundy
;FILL;Fillmore
;FRNK;Franklin
;FRON;Frontier
;FURN;Furnas
;GAGE;Gage
;GARD;Garden
;GARF;Garfield
;GOSP;Gosper
;GRAN;Grant
;GREE;Greeley
;HALL;Hall
;HAMI;Hamilton
;HAYE;Hayes
;HITC;Hitchcock
;HOLT;Holt
;HOOK;Hooker
;HOWA;Howard
;HRLN;Harlan
;JEFF;Jefferson
;JOHN;Johnson
;KEAR;Kearney
;KEIT;Keith
;KEYA;Keya Paha
;KIMB;Kimball
;KNOX;Knox
;LINC;Lincoln
;LNCS;Lancaster
;LOGA;Logan
;LOUP;Loup
;MCPH;McPherson
;MDSN;Madison
;MERR;Merrick
;MORR;Morrill
;NANC;Nance
;NEMA;Nemaha
;NUCK;Nuckolls
;OTOE;Otoe
;PAWN;Pawnee
;PERK;Perkins
;PHEL;Phelps
;PIER;Pierce
;PLAT;Platte
;POLK;Polk
;REDW;Red Willow
;RICH;Richardson
;ROCK;Rock
;SALI;Saline
;SARP;Sarpy
;SAUN;Saunders
;SCOT;Scotts Bluff
;SEWA;Seward
;SHRD;Sheridan
;SHRM;Sherman
;SIOU;Sioux
;STAN;Stanton
;THAY;Thayer
;THOM;Thomas
;THUR;Thurston
;VLLY;Valley
;WASH;Washington
;WAYN;Wayne
;WEBS;Webster
;WHEE;Wheeler
;YORK;York
NH;;NEW HAMPSHIRE
;BELK;Belknap
;CHES;Cheshire
;COOS;Coos
;CROL;Carroll
;GRAF;Grafton
;HILL;Hillsborough
;MERR;Merrimack
;RHAM;Rockingham
;STRA;Strafford
;SULL;Sullivan
NJ;;NEW JERSEY
;ATLA;Atlantic
;BERG;Bergen
;BURL;Burlington
;CAPE;Cape May
;CMDN;Camden
;CUMB;Cumberland
;ESSE;Essex
;GLOU;Gloucester
;HUDS;Hudson
;HUNT;Hunterdon
;MERC;Mercer
;MIDD;Middlesex
;MONM;Monmouth
;MORR;Morris
;OCEA;Ocean
;PASS;Passaic
;SALE;Salem
;SOME;Somerset
;SUSS;Sussex
;UNIO;Union
;WRRN;Warren
NM;;NEW MEXICO
;BERN;Bernalillo
;CATR;Catron
;CHAV;Chaves
;CIBO;Cibola
;COLF;Colfax
;CURR;Curry
;DEBA;De Baca
;DONA;Dona Ana
;EDDY;Eddy
;GRAN;Grant
;GUAD;Guadalupe
;HIDA;Hidalgo
;HRDG;Harding
;LEA;Lea
;LINC;Lincoln
;LOSA;Los Alamos
;LUNA;Luna
;MCKI;McKinley
;MORA;Mora
;OTER;Otero
;QUAY;Quay
;RIOA;Rio Arriba
;ROOS;Roosevelt
;SAFE;Santa Fe
;SAND;Sandoval
;SIER;Sierra
;SJUA;San Juan
;SMIG;San Miguel
;SOCO;Socorro
;TAOS;Taos
;TORR;Torrance
;UNIO;Union
;VALE;Valencia
NV;;NEVADA
;;Carson City
;CHUR;Churchill
;CLRK;Clark
;DGLS;Douglas
;ELKO;Elko
;ESME;Esmeralda
;EURE;Eureka
;HUMB;Humboldt
;LAND;Lander
;LINC;Lincoln
;LYON;Lyon
;MINE;Mineral
;NYE;Nye
;PERS;Pershing
;STOR;Storey
;WASH;Washoe
;WHIT;White Pine
NY;;NEW YORK
;ALBA;Albany
;ALLE;Allegany
;BRON;Bronx
;BROO;Broome
;CATT;Cattaraugus
;CAYU;Cayuga
;CHAU;Chautauqua
;CHMG;Chemung
;CLIN;Clinton
;CNGO;Chenango
;COLU;Columbia
;CORT;Cortland
;DELA;Delaware
;DUTC;Dutchess
;ERIE;Erie
;ESSE;Essex
;FRNK;Franklin
;FULT;Fulton
;GENE;Genesee
;GREE;Greene
;HAMI;Hamilton
;HERK;Herkimer
;JEFF;Jefferson
;KING;Kings
;LEWI;Lewis
;LIVI;Livingston
;MDSN;Madison
;MGMY;Montgomery
;MNRO;Monroe
;NASS;Nassau
;NEWY;New York
;NIAG;Niagara
;ONEI;Oneida
;ONON;Onondaga
;ONTA;Ontario
;ORLE;Orleans
;ORNG;Orange
;OSWE;Oswego
;OTSE;Otsego
;PUTN;Putnam
;QUEE;Queens
;RENS;Rensselaer
;RICH;Richmond
;ROCK;Rockland
;SARA;Saratoga
;SCHH;Schoharie
;SCHN;Schenectady
;SENE;Seneca
;SHUY;Schuyler
;SLAW;Saint Lawrence
;STEU;Steuben
;SUFF;Suffolk
;SULL;Sullivan
;TIOG;Tioga
;TOMP;Tompkins
;ULST;Ulster
;WASH;Washington
;WAYN;Wayne
;WEST;Westchester
;WRRN;Warren
;WYOM;Wyoming
;YATE;Yates
OH;;OHIO
;ADMS;Adams
;ALLE;Allen
;ASHL;Ashland
;ASHT;Ashtabula
;ATHE;Athens
;AUGL;Auglaize
;BELM;Belmont
;BRWN;Brown
;BUTL;Butler
;CHAM;Champaign
;CLER;Clermont
;CLIN;Clinton
;CLRK;Clark
;COLU;Columbiana
;COSH;Coshocton
;CRAW;Crawford
;CROL;Carroll
;CUYA;Cuyahoga
;DARK;Darke
;DEFI;Defiance
;DELA;Delaware
;ERIE;Erie
;FAIR;Fairfield
;FAYE;Fayette
;FRNK;Franklin
;FULT;Fulton
;GALL;Gallia
;GEAU;Geauga
;GREE;Greene
;GUER;Guernsey
;HAMI;Hamilton
;HANC;Hancock
;HIGH;Highland
;HNRY;Henry
;HOCK;Hocking
;HOLM;Holmes
;HRDI;Hardin
;HRSN;Harrison
;HURO;Huron
;JEFF;Jefferson
;JKSN;Jackson
;KNOX;Knox
;LAKE;Lake
;LAWR;Lawrence
;LICK;Licking
;LOGA;Logan
;LRAI;Lorain
;LUCA;Lucas
;MAHO;Mahoning
;MARI;Marion
;MDSN;Madison
;MEDI;Medina
;MEIG;Meigs
;MERC;Mercer
;MGMY;Montgomery
;MIAM;Miami
;MNRO;Monroe
;MORG;Morgan
;MORW;Morrow
;MUSK;Muskingum
;NOBL;Noble
;OTTA;Ottawa
;PAUL;Paulding
;PCKA;Pickaway
;PERR;Perry
;PIKE;Pike
;PORT;Portage
;PREB;Preble
;PUTN;Putnam
;RICH;Richland
;ROSS;Ross
;SAND;Sandusky
;SCIO;Scioto
;SENE;Seneca
;SHEL;Shelby
;STAR;Stark
;SUMM;Summit
;TRUM;Trumbull
;TUSC;Tuscarawas
;UNIO;Union
;VANW;Van Wert
;VINT;Vinton
;WASH;Washington
;WAYN;Wayne
;WILL;Williams
;WOOD;Wood
;WRRN;Warren
;WYAN;Wyandot
OK;;OKLAHOMA
;ADAI;Adair
;ALFA;Alfalfa
;ATOK;Atoka
;BEAV;Beaver
;BECK;Beckham
;BLAI;Blaine
;BRYA;Bryan
;CADD;Caddo
;CANA;Canadian
;CART;Carter
;CHOC;Choctaw
;CIMA;Cimarron
;CKEE;Cherokee
;CLEV;Cleveland
;CMCH;Comanche
;COAL;Coal
;COTT;Cotton
;CRAI;Craig
;CREK;Creek
;CUST;Custer
;DELA;Delaware
;DEWE;Dewey
;ELIS;Ellis
;GARF;Garfield
;GARV;Garvin
;GRAN;Grant
;GRDY;Grady
;GREE;Greer
;HARM;Harmon
;HARP;Harper
;HASK;Haskell
;HUGH;Hughes
;JEFF;Jefferson
;JKSN;Jackson
;JOHN;Johnston
;KAY;Kay
;KING;Kingfisher
;KIOW;Kiowa
;LATI;Latimer
;LEFL;Le Flore
;LINC;Lincoln
;LOGA;Logan
;LOVE;Love
;MAJO;Major
;MAYE;Mayes
;MCIN;McIntosh
;MCLA;McClain
;MCUR;McCurtain
;MRSH;Marshall
;MURR;Murray
;MUSK;Muskogee
;NOBL;Noble
;NOWA;Nowata
;OKFU;Okfuskee
;OKLA;Oklahoma
;OKMU;Okmulgee
;OSAG;Osage
;OTTA;Ottawa
;PAWN;Pawnee
;PAYN;Payne
;PITT;Pittsburg
;POTT;Pottawatomie
;PTOC;Pontotoc
;PUSH;Pushmataha
;RMIL;Roger Mills
;ROGE;Rogers
;SEMI;Seminole
;SEQU;Sequoyah
;STPH;Stephens
;TEXA;Texas
;TILL;Tillman
;TULS;Tulsa
;WAGO;Wagoner
;WASH;Washington
;WODS;Woods
;WSHA;Washita
;WWRD;Woodward
OR;;OREGON
;BAKE;Baker
;BNTN;Benton
;CLAC;Clackamas
;CLAT;Clatsop
;COLU;Columbia
;COOS;Coos
;CROO;Crook
;CURR;Curry
;DESC;Deschutes
;DGLS;Douglas
;GILL;Gilliam
;GRAN;Grant
;HARN;Harney
;HOOD;Hood River
;JEFF;Jefferson
;JKSN;Jackson
;JOSE;Josephine
;KLAM;Klamath
;LAKE;Lake
;LANE;Lane
;LINC;Lincoln
;LINN;Linn
;MALH;Malheur
;MARI;Marion
;MORW;Morrow
;MULT;Multnomah
;POLK;Polk
;SHRM;Sherman
;TILL;Tillamook
;UMAT;Umatilla
;UNIO;Union
;WALL;Wallowa
;WASC;Wasco
;WASH;Washington
;WHEE;Wheeler
;YAMH;Yamhill
PA;;PENNSYLVANIA
;ADMS;Adams
;ALLE;Allegheny
;ARMS;Armstrong
;BEAV;Beaver
;BEDF;Bedford
;BERK;Berks
;BLAI;Blair
;BRAD;Bradford
;BUCK;Bucks
;BUTL;Butler
;CAME;Cameron
;CARB;Carbon
;CENT;Centre
;CHES;Chester
;CLAR;Clarion
;CLEA;Clearfield
;CLIN;Clinton
;CMBR;Cambria
;COLU;Columbia
;CRAW;Crawford
;CUMB;Cumberland
;DAUP;Dauphin
;DELA;Delaware
;ELK;Elk
;ERIE;Erie
;FAYE;Fayette
;FORE;Forest
;FRNK;Franklin
;FULT;Fulton
;GREE;Greene
;HUNT;Huntingdon
;INDI;Indiana
;JEFF;Jefferson
;JUNI;Juniata
;LACK;Lackawanna
;LAWR;Lawrence
;LEBA;Lebanon
;LEHI;Lehigh
;LNCS;Lancaster
;LUZE;Luzerne
;LYCO;Lycoming
;MCKE;McKean
;MERC;Mercer
;MGMY;Montgomery
;MIFF;Mifflin
;MNRO;Monroe
;MONT;Montour
;NHMP;Northampton
;NUMB;Northumberland
;PERR;Perry
;PHIL;Philadelphia
;PIKE;Pike
;POTT;Potter
;SHUY;Schuylkill
;SNYD;Snyder
;SOME;Somerset
;SULL;Sullivan
;SUSQ;Susquehanna
;TIOG;Tioga
;UNIO;Union
;VENA;Venango
;WASH;Washington
;WAYN;Wayne
;WEST;Westmoreland
;WRRN;Warren
;WYOM;Wyoming
;YORK;York
RI;;RHODE ISLAND
;BRIS;Bristol
;KENT;Kent
;NEWP;Newport
;PROV;Providence
;WASH;Washington
SC;;SOUTH CAROLINA
;ABBE;Abbeville
;AIKE;Aiken
;ALLE;Allendale
;ANDE;Anderson
;BAMB;Bamberg
;BARN;Barnwell
;BEAU;Beaufort
;BERK;Berkeley
;CHAR;Charleston
;CHES;Chester
;CHFD;Chesterfield
;CHOU;Calhoun
;CKEE;Cherokee
;CLRN;Clarendon
;COLL;Colleton
;DARL;Darlington
;DILL;Dillon
;DORC;Dorchester
;EDGE;Edgefield
;FAIR;Fairfield
;FLOR;Florence
;GEOR;Georgetown
;GRWD;Greenwood
;GVIL;Greenville
;HAMP;Hampton
;HORR;Horry
;JASP;Jasper
;KERS;Kershaw
;LAUR;Laurens
;LEE;Lee
;LEXI;Lexington
;LNCS;Lancaster
;MARI;Marion
;MARL;Marlboro
;MCOR;McCormick
;NEWB;Newberry
;OCON;Oconee
;ORNG;Orangeburg
;PICK;Pickens
;RICH;Richland
;SALU;Saluda
;SPAR;Spartanburg
;SUMT;Sumter
;UNIO;Union
;WILL;Williamsburg
;YORK;York
SD;;SOUTH DAKOTA
;AURO;Aurora
;BEAD;Beadle
;BENN;Bennett
;BONH;Bon Homme
;BROO;Brookings
;BRUL;Brule
;BRWN;Brown
;BUFF;Buffalo
;BUTT;Butte
;CAMP;Campbell
;CHAR;Charles Mix
;CLAY;Clay
;CLRK;Clark
;CODI;Codington
;CORS;Corson
;CUST;Custer
;DAVI;Davison
;DAY; Day
;DEUE;Deuel
;DEWY;Dewey
;DGLS;Douglas
;EDMU;Edmunds
;FALL;Fall River
;FAUL;Faulk
;GRAN;Grant
;GREG;Gregory
;HAAK;Haakon
;HAML;Hamlin
;HAND;Hand
;HNSN;Hanson
;HRDG;Harding
;HUGH;Hughes
;HUTC;Hutchinson
;HYDE;Hyde
;JERA;Jerauld
;JKSN;Jackson
;JONE;Jones
;KING;Kingsbury
;LAKE;Lake
;LAWR;Lawrence
;LINC;Lincoln
;LYMA;Lyman
;MCOO;McCook
;MCPH;McPherson
;MEAD;Meade
;MELL;Mellette
;MINE;Miner
;MINN;Minnehaha
;MOOD;Moody
;MRSH;Marshall
;PENN;Pennington
;PERK;Perkins
;POTT;Potter
;ROBE;Roberts
;SANB;Sanborn
;SHAN;Shannon
;SPIN;Spink
;STAN;Stanley
;SULL;Sully
;TODD;Todd
;TRIP;Tripp
;TURN;Turner
;UNIO;Union
;WALW;Walworth
;YANK;Yankton
;ZIEB;Ziebach
TN;;TENNESSEE
;ANDE;Anderson
;BEDF;Bedford
;BLED;Bledsoe
;BLOU;Blount
;BNTN;Benton
;BRAD;Bradley
;CAMP;Campbell
;CANN;Cannon
;CART;Carter
;CHEA;Cheatham
;CHES;Chester
;CLAI;Claiborne
;CLAY;Clay
;COCK;Cocke
;COFF;Coffee
;CROC;Crockett
;CROL;Carroll
;CUMB;Cumberland
;DECA;Decatur
;DICK;Dickson
;DKLB;De Kalb
;DVSN;Davidson
;DYER;Dyer
;FAYE;Fayette
;FENT;Fentress
;FRNK;Franklin
;GIBS;Gibson
;GILE;Giles
;GRAI;Grainger
;GREE;Greene
;GRUN;Grundy
;HAMB;Hamblen
;HAMI;Hamilton
;HANC;Hancock
;HAWK;Hawkins
;HAYW;Haywood
;HDMN;Hardeman
;HEND;Henderson
;HICK;Hickman
;HNRY;Henry
;HOUS;Houston
;HRDI;Hardin
;HUMP;Humphreys
;JEFF;Jefferson
;JKSN;Jackson
;JOHN;Johnson
;KNOX;Knox
;LAKE;Lake
;LAUD;Lauderdale
;LAWR;Lawrence
;LEWI;Lewis
;LINC;Lincoln
;LOUD;Loudon
;MACO;Macon
;MARI;Marion
;MAUR;Maury
;MCMI;McMinn
;MCNA;McNairy
;MDSN;Madison
;MEIG;Meigs
;MGMY;Montgomery
;MNRO;Monroe
;MOOR;Moore
;MORG;Morgan
;MRSH;Marshall
;OBIO;Obion
;OVER;Overton
;PERR;Perry
;PICK;Pickett
;POLK;Polk
;PUTN;Putnam
;RHEA;Rhea
;ROAN;Roane
;ROBE;Robertson
;RUTH;Rutherford
;SCTT;Scott
;SEQU;Sequatchie
;SEVI;Sevier
;SHEL;Shelby
;SMIT;Smith
;STEW;Stewart
;SULL;Sullivan
;SUMN;Sumner
;TIPT;Tipton
;TROU;Trousdale
;UNIC;Unicoi
;UNIO;Union
;VANB;Van Buren
;WASH;Washington
;WAYN;Wayne
;WEAK;Weakley
;WHIT;White
;WILS;Wilson
;WMSN;Williamson
;WRRN;Warren
TX;;TEXAS
;ANDE;Anderson
;ANDR;Andrews
;ANGL;Angelina
;ARAN;Aransas
;ARCH;Archer
;ARMS;Armstrong
;ATAS;Atascosa
;AUST;Austin
;BAIL;Bailey
;BAND;Bandera
;BAYL;Baylor
;BEE;Bee
;BELL;Bell
;BEXA;Bexar
;BLAN;Blanco
;BORD;Borden
;BOSQ;Bosque
;BOWI;Bowie
;BREW;Brewster
;BRIS;Briscoe
;BROO;Brooks
;BRWN;Brown
;BSTP;Bastrop
;BURL;Burleson
;BURN;Burnet
;BZIA;Brazoria
;BZOS;Brazos
;CAME;Cameron
;CAMP;Camp
;CASS;Cass
;CAST;Castro
;CHAN;Callahan
;CHIL;Childress
;CHMB;Chambers
;CHOU;Calhoun
;CKEE;Cherokee
;CLAY;Clay
;CLDW;Caldwell
;CLLN;Collin
;CMCH;Comanche
;COCH;Cochran
;COKE;Coke
;COLE;Coleman
;COLO;Colorado
;COMA;Comal
;CONC;Concho
;COOK;Cooke
;CORY;Coryell
;COTT;Cottle
;CRAN;Crane
;CROC;Crockett
;CROS;Crosby
;CSON;Carson
;CULB;Culberson
;CWTH;Collingsworth
;DAWS;Dawson
;DEAF;Deaf Smith
;DELT;Delta
;DEWI;De Witt
;DICK;Dickens
;DIMM;Dimmit
;DLLM;Dallam
;DLLS;Dallas
;DNTN;Denton
;DONL;Donley
;DUVA;Duval
;EAST;Eastland
;ECTO;Ector
;EDWA;Edwards
;ELIS;Ellis
;ELPA;El Paso
;ERAT;Erath
;FANN;Fannin
;FAYE;Fayette
;FISH;Fisher
;FLLS;Falls
;FLOY;Floyd
;FOAR;Foard
;FORT;Fort Bend
;FREE;Freestone
